Player,2017,2016,2015,2014,2013,2012,2011,2010,2017,2016,2015,2014,2013,2012,2011,2010
Charlie Batch,,,,,,7.5,1.53,7.67,,,,,,5.5,2.76,7.41
Greg McElroy,,,,,,5.8,,,,,,,,0.1,,
Trent Edwards,,,,,,0.6,,6.18,,,,,,0,,4.01
Michael Turner,,,,,,11.01,14.36,14.1,,,,,,5.79,7.5,8.43
Beanie Wells,,,,,,6.85,11.73,4.93,,,,,,8.62,8.89,3.8
Cedric Benson,,,,,,10.9,10.79,12.18,,,,,,5.86,5.44,6.46
Montell Owens,,,,,,9.24,0.47,0,,,,,,6.16,0.68,0
Lance Ball,,,,,,3.89,4.94,2.04,,,,,,4.05,4.15,2.1
Curtis Brinkley,,,,,,5.2,6.07,0.37,,,,,,3.83,4.63,0.39
DJ Ware,,,,,,2.08,3.77,1.5,,,,,,1.79,3.83,1.96
Lawrence Vickers,,,,,,2.23,0.49,0.41,,,,,,1.27,1.78,0.67
Ryan Williams,,,,,,4.76,,,,,,,,3,,
Jamie Harper,,,,,,3.8,1.11,,,,,,,4.52,1.89,
Mewelde Moore,,,,,,2.19,3.26,3.76,,,,,,2.32,3.09,3.91
Baron Batch,,,,,,2.25,,,,,,,,3.19,,
Anthony Allen,,,,,,2.55,0.2,,,,,,,4.22,0.35,
Brandon Jackson,,,,,,4.7,,10.72,,,,,,0.7,,5.21
Evan Rodriguez,,,,,,0.87,,,,,,,,1.09,,
Keiland Williams,,,,,,1.07,2.91,7.75,,,,,,0.68,4.41,8.84
Lousaka Polite,,,,,,0.36,12.24,1.89,,,,,,0.72,5.34,2.18
Owen Marecic,,,,,,0,0.64,,,,,,,0,1.17,
Johnny White,,,,,,1.13,0.41,,,,,,,0.29,0.79,
Lex Hilliard,,,,,,1.2,1.25,0.08,,,,,,1.06,2.61,0.31
Armando Allen,,,,,,2.44,0.85,,,,,,,3.65,0.85,
Kahlil Bell,,,,,,1.78,5.38,0,,,,,,1.72,7.68,0
Chris Gronkowski,,,,,,2.1,0,1.3,,,,,,0,0,2.66
Corey McIntyre,,,,,,1.9,0.09,0.73,,,,,,0,0.34,1.57
William Powell,,,,,,4.48,,,,,,,,3.68,,
Javon Ringer,,,,,,2.8,5.77,2.96,,,,,,1.4,4.3,2.74
Montario Hardesty,,,,,,3.67,5.28,,,,,,,3.59,5.37,
Reagan Maui'a,,,,,,1.7,3.68,0.27,,,,,,0,2.94,0.68
Delone Carter,,,,,,4.64,3.16,,,,,,,2.93,3.93,
Owen Schmitt,,,,,,0.05,0.43,2.57,,,,,,0.15,0.91,2.29
Kregg Lumpkin,,,,,,1.1,5.04,0.22,,,,,,1.1,3.94,0.66
Jacob Hester,,,,,,7.27,1.99,3.23,,,,,,0.57,2.48,3.17
Shaun Chapas,,,,,,0.8,0.94,,,,,,,0.8,1.61,
Keith Toston,,,,,,14.5,,0.64,,,,,,0,,1.41
Donald Jones,,,,,,9.11,6.54,3.03,,,,,,6.15,4.66,4.84
Kevin Walter,,,,,,6.55,6.96,8.94,,,,,,4.77,6.32,8.64
Titus Young,,,,,,9.69,9.14,,,,,,,9.19,6.12,
Michael Jenkins,,,,,,6.06,8.96,9.41,,,,,,4.92,5.12,3.26
Randy Moss,,,,,,5.59,,6.49,,,,,,4.22,,6.31
Chaz Schilens,,,,,,5.58,4.14,3,,,,,,4.22,4.65,4.43
Devery Henderson,,,,,,4.06,5.95,5.45,,,,,,6.68,6.52,4.55
Armon Binns,,,,,,6.96,,,,,,,,4.42,,
Early Doucet,,,,,,4.13,9.56,6.16,,,,,,2.61,5.4,5.26
Laurent Robinson,,,,,,6.74,8.11,5.64,,,,,,5.41,6.19,3.78
Braylon Edwards,,,,,,5.49,3.68,11.49,,,,,,3.9,2.94,5.69
Mohamed Massaquoi,,,,,,4.71,5.81,6.27,,,,,,4.27,4,4.41
Ramses Barden,,,,,,5.14,3.22,1.9,,,,,,7.51,3.81,2.34
Devin Aromashodu,,,,,,2.65,4.93,1.78,,,,,,2.96,4.37,3.31
Matt Willis,,,,,,1.58,3.17,0.45,,,,,,1.64,3.19,1.01
Steve Breaston,,,,,,2.06,9.63,9.87,,,,,,1.72,5.04,6.73
Brandon Banks,,,,,,2.18,0.13,0.28,,,,,,1.01,0.48,0.67
Kealoha Pilares,,,,,,3.18,5.52,,,,,,,4.33,4.93,
Lavelle Hawkins,,,,,,1.87,6.25,1.85,,,,,,1.78,4.73,3.51
Charly Martin,,,,,,2.73,,0,,,,,,0.71,,0
Stefan Logan,,,,,,1.08,0.13,0.47,,,,,,1.48,1.01,0.85
Kris Adams,,,,,,1.53,,,,,,,,2.17,,
Anthony Armstrong,,,,,,2.1,2.23,9.81,,,,,,0.8,3.8,5.13
Legedu Naanee,,,,,,0.3,6.45,6.39,,,,,,0.42,3.68,6.52
Donald Driver,,,,,,3.08,7.34,8.63,,,,,,3.43,5.23,5.62
Sammie Stroughter,,,,,,2.4,1.2,4,,,,,,0,2.68,3.73
Dezmon Briscoe,,,,,,1.08,6.86,10.65,,,,,,1.09,6.99,5.85
Deion Branch,,,,,,3.39,10.08,11.79,,,,,,2.35,7.28,8.47
Mardy Gilyard,,,,,,0,,0.94,,,,,,0,,1.61
Jordan Shipley,,,,,,7.34,2.7,8.67,,,,,,6.38,1.8,5.58
Joe Adams,,,,,,-0.75,,,,,,,,2.29,,
Patrick Turner,,,,,,0,0.41,0.92,,,,,,0,0.79,1.24
Greg Camarillo,,,,,,8.4,1.62,3.13,,,,,,0,1.89,3.11
Jason Hill,,,,,,4.75,7.97,5.23,,,,,,2.75,6.01,4.95
Richard Goodman,,,,,,0,0,0.5,,,,,,0,0,0.71
Ryan Whalen,,,,,,2.46,11.41,,,,,,,2.42,5.75,
Jabar Gaffney,,,,,,3.6,11.92,10.28,,,,,,1.1,5.95,5.87
Danario Alexander,,,,,,14.48,0,7.08,,,,,,9.74,0,6.79
Terrance Copper,,,,,,3.2,1.21,2.11,,,,,,2.8,2.35,2.61
Ruvell Martin,,,,,,2.03,0.07,7.2,,,,,,1.49,0.09,7.49
Donte' Stallworth,,,,,,13.3,0.35,1.81,,,,,,0,0.92,2.47
Kevin Elliott,,,,,,6.8,,,,,,,,0,,
Isaiah Stanback,,,,,,1.6,,,,,,,,0,,
Jordan White,,,,,,2.3,,,,,,,,0,,
Aaron Hernandez,,,,,,12.98,15.32,10.14,,,,,,8.52,7.28,6.36
Dustin Keller,,,,,,9.48,10.91,9.61,,,,,,7.13,6.24,7.74
Anthony McCoy,,,,,,4.65,1.73,0,,,,,,5.02,1.91,0
David Thomas,,,,,,6.23,1.32,4.92,,,,,,4.73,0.79,3.96
Will Heller,,,,,,3.92,0.64,0.86,,,,,,3.45,0.86,2.05
Jeff King,,,,,,2.72,4.51,2.69,,,,,,1.87,4.13,2.71
Todd Heap,,,,,,8.7,5.83,9.99,,,,,,2.5,5.11,5.67
Kevin Boss,,,,,,7.75,6.69,7.74,,,,,,3.85,5.27,5.62
Kyle Adams,,,,,,1.39,0,,,,,,,0.94,0,
Randy McMichael,,,,,,2.17,3.57,3.38,,,,,,1.81,2.65,4.27
Leonard Pope,,,,,,5.3,3.42,1.85,,,,,,2.55,3.26,2.44
Zach Potter,,,,,,0.65,0.67,0.45,,,,,,0.65,1.52,1.05
Evan Moore,,,,,,0.27,5.65,4.35,,,,,,0.6,4.49,4.75
Dedrick Epps,,,,,,-0.1,,0,,,,,,0,,0
Ben Hartsock,,,,,,1.67,0,0.11,,,,,,1.43,0,0.41
Jake O'Connell,,,,,,4.8,1.53,0.41,,,,,,0,1.64,1.15
Chris Cooley,,,,,,0.6,2.96,11.12,,,,,,0.85,3.04,3.5
Travis Beckum,,,,,,0,4.98,2.29,,,,,,0,5.58,2.38
Brad Smelley,,,,,,1.3,,,,,,,,0,,
Tom Brandstater,,,,,,,13.17,,,,,,,,6.58,
John Beck,,,,,,,11.69,,,,,,,,5.68,
Rex Grossman,,,,,,,10.51,8,,,,,,,7.22,8.9
JP Losman,,,,,,,7.73,,,,,,,,5.17,
Vince Young,,,,,,,7.69,9.84,,,,,,,5.27,6.26
Richard Bartel,,,,,,,9.52,4,,,,,,,6.23,0
Caleb Hanie,,,,,,,6.27,1.05,,,,,,,5.9,0.35
Chris Redman,,,,,,,9.36,0.35,,,,,,,5.21,0.35
Kyle Boller,,,,,,,5.81,0.16,,,,,,,4,0.52
Donovan McNabb,,,,,,,10.83,13.38,,,,,,,3,3.86
Rudy Carpenter,,,,,,,3.57,,,,,,,,5.76,
Tyler Palko,,,,,,,4.23,0.95,,,,,,,4.78,0.75
Kerry Collins,,,,,,,6.37,10.71,,,,,,,1.89,6.94
AJ Feeley,,,,,,,3.64,,,,,,,,3.52,
Stephen McGee,,,,,,,0.24,12.45,,,,,,,1.52,2.15
Jon Kitna,,,,,,,1.1,13.97,,,,,,,1.7,7.78
Mark Brunell,,,,,,,0.07,3.57,,,,,,,0.27,4.83
Mike Kafka,,,,,,,0.06,,,,,,,,1.81,
Billy Volek,,,,,,,0,-0.07,,,,,,,0,0.12
Jake Delhomme,,,,,,,0,5.34,,,,,,,0,5.05
TJ Yates ,,,,,,,-0.2,,,,,,,,0.6,
Richard Medlin,,,,,,,11.52,,,,,,,,5.96,
Marion Barber,,,,,,,10.32,5.95,,,,,,,4.76,3.95
Ryan Torain,,,,,,,9.95,13.87,,,,,,,5.74,5.84
LaDainian Tomlinson,,,,,,,9.49,14.33,,,,,,,6.55,6.02
Kevin Faulk,,,,,,,7.62,8.35,,,,,,,6.8,2.65
Jahvid Best,,,,,,,18.78,13.13,,,,,,,7.51,10.93
Eldra Buckley,,,,,,,6.95,0.42,,,,,,,5.9,1.01
Maurice Morris,,,,,,,5.79,8.12,,,,,,,6.27,7.63
Mossis Madu,,,,,,,5.97,,,,,,,,3.93,
Chester Taylor,,,,,,,5.92,4.91,,,,,,,6.45,4.68
Mike Cox,,,,,,,6.2,0.96,,,,,,,3.69,0.91
Ricky Williams,,,,,,,4.61,7.15,,,,,,,3.57,5.81
Joseph Addai,,,,,,,6.13,12.86,,,,,,,4.37,5.53
Ahmard Hall,,,,,,,5.81,1.57,,,,,,,6.05,1.89
Cadillac Williams,,,,,,,5.28,8.83,,,,,,,5.08,4.82
Earnest Graham,,,,,,,8.99,4.08,,,,,,,4.8,5.15
Aaron Brown,,,,,,,4.68,3.05,,,,,,,5.07,3.77
Thomas Jones,,,,,,,3.57,9.36,,,,,,,2.49,6.62
Sammy Morris,,,,,,,3.99,1.14,,,,,,,4.39,1.09
Manase Tonga,,,,,,,3.74,,,,,,,,3.41,
Darren Evans,,,,,,,3.47,,,,,,,,3.14,
Thomas Clayton,,,,,,,2.23,0.85,,,,,,,3.8,0.85
Josh Baker,,,,,,,2.28,,,,,,,,2.03,
Derrick Ward,,,,,,,2.28,4.59,,,,,,,3.63,5.15
Steve Slaton,,,,,,,1.49,1.12,,,,,,,3.25,1.94
Spencer Larsen,,,,,,,1.31,1.63,,,,,,,1.52,2.62
Jeremiah Johnson,,,,,,,2.61,,,,,,,,2.17,
Ovie Mughelli,,,,,,,2.66,2.2,,,,,,,3.86,3.08
Lorenzo Booker,,,,,,,1.16,1.55,,,,,,,2.39,0.09
Quinn Porter,,,,,,,1.08,,,,,,,,3.15,
Ryan D'Imperio,,,,,,,1.27,,,,,,,,2.13,
Mike Sellers,,,,,,,0.75,2.66,,,,,,,1.27,1.97
Rock Cartwright,,,,,,,0.73,0.26,,,,,,,1.31,0.63
Eddie Williams,,,,,,,0.77,,,,,,,,1.74,
Brandon Saine,,,,,,,0.52,,,,,,,,0.91,
Jerious Norwood,,,,,,,0.68,1.35,,,,,,,0.82,1.35
Ryan Mahaffey,,,,,,,1.43,,,,,,,,1.68,
Jerome Harrison,,,,,,,1.35,4.79,,,,,,,1.09,6.43
Chris Pressley,,,,,,,0.33,0.23,,,,,,,0.89,0.56
Brock Bolen,,,,,,,0.31,0.63,,,,,,,0.51,1.08
John Clay,,,,,,,0.28,,,,,,,,0.62,
Larry Johnson,,,,,,,0.1,0.1,,,,,,,0.1,0.8
Korey Hall,,,,,,,0,0.16,,,,,,,0,0.53
Moran Norris,,,,,,,0,0.38,,,,,,,0,0.67
Chauncey Washington,,,,,,,-0.13,0,,,,,,,0.5,0
Anthony Gonzalez,,,,,,,23.02,5.85,,,,,,,9.66,3.65
Quan Cosby,,,,,,,16.87,0.23,,,,,,,8.78,0.6
Naaman Roosevelt,,,,,,,14.85,3.87,,,,,,,8.04,4.29
Chastin West,,,,,,,14.22,,,,,,,,6.87,
Joe Hastings,,,,,,,12.58,,,,,,,,5.12,
Plaxico Burress,,,,,,,9.64,,,,,,,,6.29,
Jeremy Horne,,,,,,,8.69,0,,,,,,,6.49,0
Carlton Mitchell,,,,,,,10.7,0.18,,,,,,,4.24,0.36
Johnny Knox,,,,,,,8.55,10.95,,,,,,,6.26,6.94
Derrick Mason,,,,,,,7.77,11.45,,,,,,,5.8,6.42
Roy Williams,,,,,,,6.65,7.73,,,,,,,5.53,8.1
Patrick Crayton,,,,,,,13.57,8.54,,,,,,,7.73,6.79
Hines Ward,,,,,,,6.27,10.14,,,,,,,5.9,7.43
Blair White,,,,,,,5.83,7.81,,,,,,,7.83,5.82
TJ Houshmandzadeh,,,,,,,4.27,5.48,,,,,,,5.42,4.76
Chad Johnson,,,,,,,3.24,12.44,,,,,,,3.15,8.73
Taylor Price,,,,,,,4.72,3.55,,,,,,,3.59,3.55
Michael Clayton,,,,,,,8.6,0.65,,,,,,,4.6,1.45
Mike Sims-Walker,,,,,,,7.86,9.94,,,,,,,4.64,9
Jesse Holley,,,,,,,1.49,0,,,,,,,3.25,0
Terrence Austin,,,,,,,1.82,1.54,,,,,,,2.4,2.36
Darvin Adams,,,,,,,1.69,,,,,,,,2.53,
David Anderson,,,,,,,1.52,1.89,,,,,,,3.18,2.21
Bryant Johnson,,,,,,,1.41,2.79,,,,,,,3.23,2.2
Julius Pruitt,,,,,,,1.41,0,,,,,,,3.23,0
Max Komar,,,,,,,1.25,2.71,,,,,,,2.17,1.99
Nick Miller,,,,,,,3.8,0.56,,,,,,,3.03,1.72
Keary Colbert,,,,,,,2.56,,,,,,,,2.13,
Bernard Berrian,,,,,,,3.22,3.71,,,,,,,3.81,4.25
Sam Hurd,,,,,,,1.11,1.73,,,,,,,1.31,2.08
Jerheme Urban,,,,,,,2.37,,,,,,,,4.13,
Lee Evans,,,,,,,1.27,8.98,,,,,,,2.13,9.13
Rashied Davis,,,,,,,0.94,1.46,,,,,,,1.61,3.62
LaQuan Williams,,,,,,,0.72,,,,,,,,1.42,
Jarett Dillard,,,,,,,0.45,,,,,,,,0.93,
Devin Thomas,,,,,,,0.42,0,,,,,,,0.87,0
Demarco Sampson,,,,,,,0.6,,,,,,,,1.41,
Brett Swain,,,,,,,2,0.83,,,,,,,2.83,1.56
Chansi Stuckey,,,,,,,0.66,4.84,,,,,,,0.94,3.5
Mark Clayton,,,,,,,0.66,13.24,,,,,,,0.94,6.64
Emmanuel Arceneaux,,,,,,,0.92,,,,,,,,2.05,
Edmond Gates,,,,,,,0.29,,,,,,,,0.66,
Deon Butler,,,,,,,0.31,7.62,,,,,,,0.68,5.65
Roscoe Parrish,,,,,,,1.3,10.91,,,,,,,1.3,4.95
Adrian Arrington,,,,,,,0.23,14.9,,,,,,,0.72,0
Maurice Stovall,,,,,,,0.12,1.76,,,,,,,0.45,3.17
Dominique Curry,,,,,,,0,0,,,,,,,0,0
Kerry Meier,,,,,,,0,,,,,,,,0,
Jamar Newsome,,,,,,,0,,,,,,,,0,
Roberto Wallace,,,,,,,0,1.02,,,,,,,0,1.29
Jaymar Johnson,,,,,,,0,,,,,,,,0,
Arnaz Battle,,,,,,,-0.2,0,,,,,,,0.6,0
Donald Lee,,,,,,,18.34,2.29,,,,,,,10.3,3.08
Rob Myers,,,,,,,18.21,,,,,,,,5.61,
Anthony Becht,,,,,,,14.36,,,,,,,,11.58,
John Gilmore,,,,,,,14.53,2.19,,,,,,,6.05,2.75
Colin Franklin,,,,,,,11.61,,,,,,,,5.71,
Cameron Morrah,,,,,,,12.33,1.38,,,,,,,6.9,2.51
Zack Pianalto,,,,,,,9.29,,,,,,,,6.18,
Daniel Graham,,,,,,,11.28,2.05,,,,,,,9.89,2.01
Jeremy Shockey,,,,,,,6.97,7.68,,,,,,,2.38,4.87
Justin Peelle,,,,,,,6.89,1.97,,,,,,,5.24,2.56
Martin Rucker,,,,,,,5.91,0,,,,,,,6.03,0
Mike Caussin,,,,,,,3.12,,,,,,,,3.12,
Anthony Hill,,,,,,,1.72,,,,,,,,2.59,
Colin Cochart,,,,,,,1.54,,,,,,,,2.63,
Dominique Byrd,,,,,,,1.17,,,,,,,,2.75,
Brody Eldridge,,,,,,,1.04,0.64,,,,,,,1.09,0.86
Richard Quinn,,,,,,,1.22,0.14,,,,,,,2.47,0.49
Dan Gronkowski,,,,,,,0.72,1.2,,,,,,,1.42,1.66
Stephen Spach,,,,,,,0.22,0.73,,,,,,,0.45,0.84
Michael Higgins,,,,,,,0.23,,,,,,,,0.6,
Reggie Kelly,,,,,,,0.11,0.89,,,,,,,0.41,1.54
Jim Kleinsasser,,,,,,,0.09,1.99,,,,,,,0.34,1.68
David Martin,,,,,,,0,1.15,,,,,,,0,1.98
Kris Wilson,,,,,,,0,0.81,,,,,,,0,1.49
Fendi Onobun,,,,,,,0,1.17,,,,,,,0,1.65
Colin Cloherty,,,,,,,0,0,,,,,,,0,0
David Garrard,,,,,,,,15.81,,,,,,,,8.59
Brett Favre,,,,,,,,7.47,,,,,,,,5.96
Troy Smith,,,,,,,,12.85,,,,,,,,4.45
Todd Bouman,,,,,,,,6.85,,,,,,,,6.85
Dennis Dixon,,,,,,,,4.65,,,,,,,,3.15
Brian St Pierre,,,,,,,,6.9,,,,,,,,0
Max Hall,,,,,,,,0.37,,,,,,,,2.62
Tony Pike,,,,,,,,1.9,,,,,,,,0
Chad Pennington,,,,,,,,0.8,,,,,,,,0
Sage Rosenfels,,,,,,,,-0.03,,,,,,,,0.08
Brodie Croyle,,,,,,,,-0.25,,,,,,,,1.85
Levi Brown,,,,,,,,-1,,,,,,,,0
Brian Brohm,,,,,,,,-3.8,,,,,,,,0
Todd Collins,,,,,,,,-3.65,,,,,,,,3.05
Brian Westbrook,,,,,,,,6.33,,,,,,,,8.17
Correll Buckhalter,,,,,,,,5.91,,,,,,,,6.51
Ladell Betts,,,,,,,,7.76,,,,,,,,4.29
Javarris James,,,,,,,,6.05,,,,,,,,6.02
Clinton Portis,,,,,,,,9.04,,,,,,,,3.46
Kenneth Darby,,,,,,,,3.2,,,,,,,,3.81
Julius Jones,,,,,,,,3.32,,,,,,,,3.01
Mike Hart,,,,,,,,4.71,,,,,,,,5.41
Patrick Cobbs,,,,,,,,1.82,,,,,,,,3.89
Tyrell Sutton,,,,,,,,2.9,,,,,,,,3.36
Mike Bell,,,,,,,,1.48,,,,,,,,2.65
Fred Taylor,,,,,,,,2.59,,,,,,,,3.09
Heath Evans,,,,,,,,1.08,,,,,,,,1.83
Dominic Rhodes,,,,,,,,5.53,,,,,,,,3.06
Laurence Maroney,,,,,,,,4.1,,,,,,,,2.55
Naufahu Tahi,,,,,,,,1.07,,,,,,,,2.23
Dimitri Nance,,,,,,,,1.29,,,,,,,,1.69
Tim Castille,,,,,,,,1.46,,,,,,,,1.46
James Davis,,,,,,,,2.07,,,,,,,,3.78
Jason Wright,,,,,,,,0.87,,,,,,,,2
Tony Richardson,,,,,,,,0.59,,,,,,,,1.13
Mike Karney,,,,,,,,0.63,,,,,,,,0.7
Gartrell Johnson,,,,,,,,0.81,,,,,,,,0.81
Albert Young,,,,,,,,2,,,,,,,,1.44
Quinton Ganther,,,,,,,,0.43,,,,,,,,1.19
Michael Bennett,,,,,,,,0.57,,,,,,,,1.21
Madison Hedgecock,,,,,,,,0.7,,,,,,,,0.73
Kareem Huggins,,,,,,,,0.93,,,,,,,,1.05
Garrett Wolfe,,,,,,,,0.05,,,,,,,,0.19
Jehuu Caulcrick,,,,,,,,0.1,,,,,,,,0.1
Deon Anderson,,,,,,,,0,,,,,,,,0
Jerome Johnson,,,,,,,,0,,,,,,,,0
Clifton Smith,,,,,,,,0,,,,,,,,0
Leonard Weaver,,,,,,,,0,,,,,,,,0
DeShawn Wynn,,,,,,,,0,,,,,,,,0
Chad Simpson,,,,,,,,0,,,,,,,,0
Andre Anderson,,,,,,,,0,,,,,,,,0
Chris Henry,,,,,,,,0,,,,,,,,0
Lonyae Miller,,,,,,,,0,,,,,,,,0
Rashawn Jackson,,,,,,,,0,,,,,,,,0
Billy Latsko,,,,,,,,0,,,,,,,,0
Devin Moore,,,,,,,,-0.55,,,,,,,,0.95
Terrell Owens,,,,,,,,16.02,,,,,,,,11.26
David Gettis,,,,,,,,7.07,,,,,,,,7.94
Brian Finneran,,,,,,,,3.35,,,,,,,,3.9
Craig Davis,,,,,,,,7.56,,,,,,,,4.58
Justin Gage,,,,,,,,4.78,,,,,,,,3.45
Chris Chambers,,,,,,,,3.79,,,,,,,,3.56
Antwaan Randle El,,,,,,,,2.97,,,,,,,,3.03
Kelley Washington,,,,,,,,4.54,,,,,,,,4.92
Greg Lewis,,,,,,,,2.78,,,,,,,,2.34
Joey Galloway,,,,,,,,2.93,,,,,,,,3.7
Verran Tucker,,,,,,,,2.13,,,,,,,,2.68
Johnnie Lee Higgins,,,,,,,,1.56,,,,,,,,2.69
David Clowney,,,,,,,,1.62,,,,,,,,2.3
Roydell Williams,,,,,,,,1.18,,,,,,,,1.76
Dominique Zeigler,,,,,,,,1.71,,,,,,,,2.2
Brandon James,,,,,,,,3.33,,,,,,,,3.17
Dwayne Jarrett,,,,,,,,2,,,,,,,,2.83
Derrick Williams,,,,,,,,0.86,,,,,,,,1.52
Yamon Figurs,,,,,,,,1.65,,,,,,,,2.05
Hank Baskett,,,,,,,,0.35,,,,,,,,0.93
Kevin Curtis,,,,,,,,1.1,,,,,,,,1.1
Paul Hubbard,,,,,,,,1.8,,,,,,,,0
Sam Aiken,,,,,,,,0.57,,,,,,,,0.8
Manuel Johnson,,,,,,,,0.8,,,,,,,,0.8
Duke Calhoun,,,,,,,,0.16,,,,,,,,0.44
Gary Banks,,,,,,,,0.6,,,,,,,,0.6
John Matthews,,,,,,,,0,,,,,,,,0
Marcus Smith,,,,,,,,0,,,,,,,,0
Onrea Jones,,,,,,,,0,,,,,,,,0
Chris Brooks,,,,,,,,0,,,,,,,,0
Taj Smith,,,,,,,,0,,,,,,,,0
Brian Clark,,,,,,,,0,,,,,,,,0
Britt Davis,,,,,,,,0,,,,,,,,0
Demetrius Williams,,,,,,,,0,,,,,,,,0
Derrick Townsel,,,,,,,,0,,,,,,,,0
Kenneth Moore,,,,,,,,-1,,,,,,,,1
Bo Scaife,,,,,,,,6.41,,,,,,,,5.51
Ben Patrick,,,,,,,,1.82,,,,,,,,2.44
Chris Baker,,,,,,,,1.66,,,,,,,,2.47
Alge Crumpler,,,,,,,,1.45,,,,,,,,2.55
Jonathan Stupar,,,,,,,,1.44,,,,,,,,2.21
Robert Royal,,,,,,,,1.11,,,,,,,,2.79
Brandon Manumaleuna,,,,,,,,0.96,,,,,,,,2.5
Gijon Robinson,,,,,,,,0.93,,,,,,,,2.04
Ryan Purvis,,,,,,,,0.88,,,,,,,,0.94
Jerramy Stevens,,,,,,,,1.46,,,,,,,,1.27
Jeff Dugan,,,,,,,,0.45,,,,,,,,0.76
Garrett Mills,,,,,,,,0.56,,,,,,,,0.91
Shawn Nelson,,,,,,,,0.7,,,,,,,,0.86
Desmond Clark,,,,,,,,0.44,,,,,,,,0.88
Tory Humphrey,,,,,,,,0.37,,,,,,,,0.82
Ernest Wilford,,,,,,,,0.65,,,,,,,,0.65
Daniel Coats,,,,,,,,0,,,,,,,,0
John Nalbone,,,,,,,,0,,,,,,,,0
Darcy Johnson,,,,,,,,0,,,,,,,,0
John Paul Foschi,,,,,,,,0,,,,,,,,0
Spencer Havner,,,,,,,,0,,,,,,,,0
Derek Schouman,,,,,,,,0,,,,,,,,0
